Player,Pos,stats_link,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
Jeremiah Owusu-Koramoah,LB,https://www.sports-reference.com/cfb/players/jeremiah-owusu-koramoah-1.html,6-1,221,,36.5,,124,6.80,4.15,Cleveland Browns / 2nd / 52nd pick / 2021
Jeremiah Owusu-Koramoah,DB,https://www.sports-reference.com/cfb/players/jr-pace-1.html,6-1,205,4.72,35.5,12,120,6.94,4.24,
AJ Parker,DB,https://www.sports-reference.com/cfb/players/aj-parker-1.html,5-11,182,4.53,33.5,10,117,7.02,4.37,
Micah Parsons,LB,https://www.sports-reference.com/cfb/players/micah-parsons-1.html,6-3,246,4.39,34.0,19,126,6.89,4.40,Dallas Cowboys / 1st / 12th pick / 2021
Micah Parsons,OL,https://www.sports-reference.com/cfb/players/jarrett-patterson-1.html,5-6,195,4.52,,,,,,
Micah Parsons,K,https://www.sports-reference.com/cfb/players/riley-patterson-1.html,5-10,181,,,,,,,
Jaret Patterson,RB,https://www.sports-reference.com/cfb/players/jaret-patterson-1.html,5-6,195,4.59,30.0,19,117,7.03,4.35,
Kwity Paye,DL,https://www.sports-reference.com/cfb/players/kwity-paye-1.html,6-2,261,4.52,35.3,36,118,,,Indianapolis Colts / 1st / 21st pick / 2021
Kwity Paye,TE,https://www.sports-reference.com/cfb/players/josh-pederson-1.html,6-4,234,4.81,28.5,19,110,7.31,4.43,
Ronnie Perkins,DE,https://www.sports-reference.com/cfb/players/ronnie-perkins-1.html,6-2,253,4.71,32.0,25,115,,4.69,New England Patriots / 3rd / 96th pick / 2021
Ronnie Perkins,DB,https://www.sports-reference.com/cfb/players/jordyn-peters-1.html,6-0,202,4.70,39.5,7,124,7.14,4.47,
Jaelan Phillips,DL,https://www.sports-reference.com/cfb/players/jaelan-phillips-1.html,6-5,260,4.56,36.0,21,125,,,Miami Dolphins / 1st / 18th pick / 2021
Whop Philyor,WR,https://www.sports-reference.com/cfb/players/whop-philyor-1.html,5-9,184,4.57,31.0,14,120,7.20,4.34,
Nick Pickett,S,https://www.sports-reference.com/cfb/players/nick-pickett-1.html,6-0,201,4.65,35.5,18,119,7.40,4.43,
Nick Pickett,DB,https://www.sports-reference.com/cfb/players/jason-pinnock-1.html,6-0,204,4.49,39.5,15,128,6.90,4.10,
Kyle Pitts,TE,https://www.sports-reference.com/cfb/players/kyle-pitts-1.html,6-5,245,4.44,33.5,22,129,7.12,4.30,Atlanta Falcons / 1st / 4th pick / 2021
Kyle Pitts,LS,https://www.sports-reference.com/cfb/players/kyle-poland-1.html,6-1,237,4.97,32.5,12,111,7.47,4.50,
Kyle Pitts,DT,https://www.sports-reference.com/cfb/players/elijah-ponder-1.html,6-1,268,5.06,30.0,27,101,7.45,4.53,
Cornell Powell,WR,https://www.sports-reference.com/cfb/players/cornell-powell-1.html,6-0,204,4.53,36.5,16,128,7.03,4.21,Kansas City Chiefs / 5th / 181st pick / 2021
Blake Proehl,WR,https://www.sports-reference.com/cfb/players/blake-proehl-1.html,6-1,186,4.47,36.0,12,126,7.00,4.06,
Dillon Radunz,OT,https://www.sports-reference.com/cfb/players/blake-proehl-1.html,6-5,301,5.16,32.0,24,112,7.27,4.57,Tennessee Titans / 2nd / 53rd pick / 2021
Trey Ragas,RB,https://www.sports-reference.com/cfb/players/blake-proehl-1.html,5-10,214,4.60,33.5,23,117,7.19,4.50,
Trey Ragas,TE,https://www.sports-reference.com/cfb/players/john-raine-1.html,6-1,231,5.05,31.0,15,107,7.32,4.54,
Peyton Ramsey,QB,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html,6-1,215,4.77,28.0,,108,7.28,4.41,
Hamilcar Rashed,OLB,https://www.sports-reference.com/cfb/players/hamilcar-rashed-jr-1.html,6-2,251,4.58,35.5,25,128,7.51,4.44,
Hamilcar Rashed,LB,https://www.sports-reference.com/cfb/players/jon-rhattigan-1.html,6-0,236,4.77,32.0,22,111,7.41,4.30,
Monty Rice,LB,https://www.sports-reference.com/cfb/players/monty-rice-2.html,6-0,233,4.58,32.0,,121,7.34,4.33,Tennessee Titans / 3rd / 92nd pick / 2021
Monty Rice,LB,https://www.sports-reference.com/cfb/players/curtis-robinson-1.html,6-3,236,4.60,37.5,22,117,7.00,4.26,
Aaron Robinson,DB,https://www.sports-reference.com/cfb/players/aaron-robinson-2.html,5-11,186,4.39,37.0,15,123,6.89,4.29,New York Giants / 3rd / 71st pick / 2021
Quincy Roche,DL,https://www.sports-reference.com/cfb/players/quincy-roche-1.html,,,,32.5,23,119,,,Pittsburgh Steelers / 6th / 216th pick / 2021
Robert Rochell,DB,https://www.sports-reference.com/cfb/players/quincy-roche-1.html,5-11,193,4.41,43.0,9,133,6.84,4.08,Los Angeles Rams / 4th / 130th pick / 2021
Amari Rodgers,WR,https://www.sports-reference.com/cfb/players/amari-rodgers-1.html,5-9,212,4.52,33.0,19,121,7.07,4.31,Green Bay Packers / 3rd / 85th pick / 2021
Asim Rose,RB,https://www.sports-reference.com/cfb/players/asim-rose-1.html,6-1,215,4.51,34.0,24,120,7.25,4.62,
Asim Rose,P,https://www.sports-reference.com/cfb/players/zach-von-rosenberg-1.html,6-4,235,,,,,,,
Larry Rountree,RB,https://www.sports-reference.com/cfb/players/larry-rountree-iii-1.html,,,4.62,30.0,,,6.96,,Los Angeles Chargers / 6th / 198th pick / 2021
Gregory Rousseau,DL,https://www.sports-reference.com/cfb/players/gregory-rousseau-1.html,6-6,266,4.68,30.0,21,115,,,Buffalo Bills / 1st / 30th pick / 2021
Gregory Rousseau,DB,https://www.sports-reference.com/cfb/players/dionte-ruffin-1.html,5-10,180,4.54,36.5,8,127,7.05,4.27,
Chris Rumph,DE,https://www.sports-reference.com/cfb/players/chris-rumph-ii-1.html,6-2,244,,,18,,,,Los Angeles Chargers / 4th / 118th pick / 2021
Chris Rumph,DB,https://www.sports-reference.com/cfb/players/kj-sails-1.html,5-10,177,4.67,32.5,9,114,7.08,4.44,
Chris Rumph,OL,https://www.sports-reference.com/cfb/players/teton-saltes-1.html,6-4,300,5.04,30.5,22,105,7.76,4.64,
Chris Rumph,DE,https://www.sports-reference.com/cfb/players/cameron-sample-1.html,6-2,267,4.72,37.0,23,116,7.39,4.48,
Chris Rumph,DE,https://www.sports-reference.com/cfb/players/cameron-sample-1.html,6-2,267,4.72,37.0,23,116,7.39,4.48,
Chris Rumph,OL,https://www.sports-reference.com/cfb/players/foster-sarell-1.html,6-6,318,5.54,27.0,26,97,7.63,4.69,
Mekhi Sargent,RB,https://www.sports-reference.com/cfb/players/mekhi-sargent-1.html,5-8,208,4.62,33.5,,114,7.08,4.39,
Mekhi Sargent,DE,https://www.sports-reference.com/cfb/players/thomas-schaffer-1.html,6-6,302,,,23,,,,
Mekhi Sargent,OL,https://www.sports-reference.com/cfb/players/ry-schneider-1.html,6-2,312,5.67,23.5,26,85,8.51,5.37,
Anthony Schwartz,WR,https://www.sports-reference.com/cfb/players/anthony-schwartz-1.html,6-0,186,4.27,32.0,,123,7.13,4.25,Cleveland Browns / 3rd / 91st pick / 2021
Jordon Scott,DT,https://www.sports-reference.com/cfb/players/jordon-scott-1.html,6-0,311,,,23,,,,
Stevie Scott,RB,https://www.sports-reference.com/cfb/players/stevie-scott-1.html,6-0,225,4.66,31.0,18,119,7.14,4.57,
Trey Sermon,RB,https://www.sports-reference.com/cfb/players/trey-sermon-1.html,6-0,215,4.57,37.0,,125,6.83,4.28,San Francisco 49ers / 3rd / 88th pick / 2021
Penei Sewell,OL,https://www.sports-reference.com/cfb/players/penei-sewell-1.html,6-4,331,5.13,28.0,30,109,7.76,4.68,Detroit Lions / 1st / 7th pick / 2021
Tyler Shelvin,DT,https://www.sports-reference.com/cfb/players/tyler-shelvin-1.html,6-2,350,5.40,28.5,,97,8.15,5.05,Cincinnati Bengals / 4th / 122nd pick / 2021
William Sherman,OL,https://www.sports-reference.com/cfb/players/william-sherman-1.html,6-3,304,5.19,26.0,23,108,7.71,4.82,New England Patriots / 6th / 197th pick / 2021
Jamien Sherwood,DB,https://www.sports-reference.com/cfb/players/jamien-sherwood-1.html,6-1,216,4.76,36.0,15,123,7.15,4.36,New York Jets / 5th / 146th pick / 2021
Jamien Sherwood,OL,https://www.sports-reference.com/cfb/players/jacob-shoemaker-1.html,6-3,319,5.49,24.0,20,93,8.20,5.02,
Jamien Sherwood,DT,https://www.sports-reference.com/cfb/players/george-silvanic-1.html,6-5,286,5.21,29.5,,105,7.50,4.60,
Antjuan Simmons,LB,https://www.sports-reference.com/cfb/players/antjuan-simmons-1.html,5-11,218,4.80,,,,,,
Antjuan Simmons,WR,https://www.sports-reference.com/cfb/players/ben-skowronek-1.html,6-2,220,,,13,,,,
Rashawn Slater,OL,https://www.sports-reference.com/cfb/players/rashawn-slater-1.html,6-4,304,4.91,33.0,33,112,7.48,4.45,Los Angeles Chargers / 1st / 13th pick / 2021
Tedarrell Slaton,DL,https://www.sports-reference.com/cfb/players/tedarrell-slaton-1.html,6-4,330,5.09,29.0,27,109,7.91,4.81,Green Bay Packers / 5th / 173rd pick / 2021
Tedarrell Slaton,LB,https://www.sports-reference.com/cfb/players/trystan-slinker-1.html,5-10,234,4.84,30.5,20,119,7.59,4.63,
Tedarrell Slaton,LB,https://www.sports-reference.com/cfb/players/shaq-smith-1.html,6-2,237,4.79,30.0,22,110,7.34,4.30,
Tedarrell Slaton,OL,https://www.sports-reference.com/cfb/players/dante-smith-1.html,6-5,305,5.29,29.0,24,113,7.96,4.81,
Tedarrell Slaton,LB,https://www.sports-reference.com/cfb/players/dante-smith-3.html,6-5,305,5.29,29.0,24,113,7.96,4.81,
Brandon Smith,WR,https://www.sports-reference.com/cfb/players/brandon-smith-11.html,6-1,218,4.62,39.5,,130,,,
Elerson Smith,DL,https://www.sports-reference.com/cfb/players/brandon-smith-11.html,,,4.71,41.5,26,127,7.00,4.39,New York Giants / 4th / 116th pick / 2021
Jordan Smith,OLB,https://www.sports-reference.com/cfb/players/jordan-smith-5.html,6-5,264,4.80,33.0,16,117,,,Jacksonville Jaguars / 4th / 121st pick / 2021
Zach Smith,QB,https://www.sports-reference.com/cfb/players/zach-smith-6.html,6-3,222,5.23,29.5,,111,7.26,4.52,
Ihmir Smith-Marsette,WR,https://www.sports-reference.com/cfb/players/ihmir-smith-marsette-1.html,6-0,181,4.43,37.0,,124,7.00,4.20,Minnesota Vikings / 5th / 157th pick / 2021
Benjamin St-Juste,DB,https://www.sports-reference.com/cfb/players/benjamin-st-juste-1.html,6-3,202,4.51,34.5,11,119,6.63,3.96,Washington Football Team / 3rd / 74th pick / 2021
Caden Sterns,DB,https://www.sports-reference.com/cfb/players/caden-sterns-1.html,5-11,202,4.41,42.0,14,128,6.96,4.13,Denver Broncos / 5th / 152nd pick / 2021
Jacoby Stevens,S,https://www.sports-reference.com/cfb/players/jacoby-stevens-1.html,6-1,212,4.63,42.0,,130,,,Philadelphia Eagles / 6th / 224th pick / 2021
Marquez Stevenson,WR,https://www.sports-reference.com/cfb/players/marquez-stevenson-1.html,5-10,180,4.48,33.0,,122,6.76,4.14,Buffalo Bills / 6th / 203rd pick / 2021
Rhamondre Stevenson,RB,https://www.sports-reference.com/cfb/players/rhamondre-stevenson-1.html,5-11,231,4.64,31.5,15,112,7.09,4.15,New England Patriots / 4th / 120th pick / 2021
Brad Stewart,DB,https://www.sports-reference.com/cfb/players/brad-stewart-3.html,6-0,195,4.59,33.5,11,126,,4.44,
Darius Stills,DL,https://www.sports-reference.com/cfb/players/darius-stills-1.html,6-0,278,4.98,32.5,23,110,7.18,4.49,
Darius Stills,DB,https://www.sports-reference.com/cfb/players/donovan-stiner-1.html,6-1,205,4.56,34.5,15,127,7.08,4.30,
Eric Stokes,DB,https://www.sports-reference.com/cfb/players/eric-stokes-2.html,6-0,194,4.31,38.5,14,128,6.96,4.36,Green Bay Packers / 1st / 29th pick / 2021
Eric Stokes,FB,https://www.sports-reference.com/cfb/players/mason-stokke-1.html,6-2,242,4.96,30.5,22,112,7.20,4.34,
Jack Stoll,TE,https://www.sports-reference.com/cfb/players/jack-stoll-1.html,6-3,247,4.60,31.5,16,119,6.86,4.32,
Dillon Stoner,WR,https://www.sports-reference.com/cfb/players/dillon-stoner-1.html,6-0,194,4.51,37.0,16,123,6.96,4.13,
Eli Stove,WR,https://www.sports-reference.com/cfb/players/eli-stove-1.html,5-11,194,4.54,30.5,14,119,7.34,4.40,
Eli Stove,CB,https://www.sports-reference.com/cfb/players/corey-straughter-1.html,5-10,184,4.62,35.0,11,117,7.37,4.58,
Eli Stove,LB,https://www.sports-reference.com/cfb/players/elijah-sullivan-1.html,6-0,214,4.69,,13,115,7.12,4.31,
Chazz Surratt,LB,https://www.sports-reference.com/cfb/players/chazz-surratt-1.html,6-2,229,4.58,31.0,25,,7.02,4.16,Minnesota Vikings / 3rd / 78th pick / 2021
Sage Surratt,WR,https://www.sports-reference.com/cfb/players/sage-surratt-1.html,6-2,209,4.66,,18,,,4.25,
Patrick Surtain,DB,https://www.sports-reference.com/cfb/players/patrick-surtain-ii-1.html,6-2,208,4.42,39.0,18,131,,,Denver Broncos / 1st / 9th pick / 2021
Patrick Surtain,DL,https://www.sports-reference.com/cfb/players/jovan-swann-1.html,6-2,291,4.90,30.5,34,109,7.74,4.75,
Patrick Surtain,OL,https://www.sports-reference.com/cfb/players/tim-tanner-blair-1.html,6-3,288,5.59,21.0,32,93,8.06,4.95,
Keith Taylor,DB,https://www.sports-reference.com/cfb/players/keith-taylor-3.html,6-2,187,4.54,33.5,12,127,6.85,4.26,Carolina Panthers / 5th / 166th pick / 2021
Tamorrion Terry,WR,https://www.sports-reference.com/cfb/players/tamorrion-terry-1.html,6-2,207,4.44,32.5,15,126,7.00,4.53,
Tamorrion Terry,DB,https://www.sports-reference.com/cfb/players/kiondre-thomas-1.html,5-11,186,4.44,37.5,10,122,6.94,4.35,
Tamorrion Terry,DB,https://www.sports-reference.com/cfb/players/kiondre-thomas-1.html,5-11,186,4.44,37.5,10,122,6.94,4.35,
Ambry Thomas,DB,https://www.sports-reference.com/cfb/players/ambry-thomas-1.html,5-11,191,4.37,38.0,15,122,,,San Francisco 49ers / 3rd / 102nd pick / 2021
Zac Thomas,QB,https://www.sports-reference.com/cfb/players/zac-thomas-2.html,6-0,205,4.59,30.0,,115,7.06,4.28,
Tyree Thompson,LB,https://www.sports-reference.com/cfb/players/tyree-thompson-1.html,6-1,229,5.00,31.0,18,109,7.87,4.96,
Kevin Thomson,QB,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html,6-0,198,4.75,35.5,21,126,6.98,4.23,
Tommy Togiai,DT,https://www.sports-reference.com/cfb/players/tommy-togiai-1.html,6-1,296,4.97,32.0,40,105,7.20,4.49,Cleveland Browns / 4th / 132nd pick / 2021
Tommy Togiai,K,https://www.sports-reference.com/cfb/players/jet-toner-1.html,6-2,204,,,,,,,
Kadarius Toney,WR,https://www.sports-reference.com/cfb/players/kadarius-toney-1.html,5-11,193,4.39,39.5,9,136,6.88,4.25,New York Giants / 1st / 20th pick / 2021
Shaka Toney,DE,https://www.sports-reference.com/cfb/players/shaka-toney-1.html,6-2,242,4.51,39.0,24,128,6.95,4.28,Washington Football Team / 7th / 246th pick / 2021
Khyiris Tonga,DL,https://www.sports-reference.com/cfb/players/khyiris-tonga-1.html,,,,,35,,,,Chicago Bears / 7th / 250th pick / 2021
Kyle Trask,QB,https://www.sports-reference.com/cfb/players/kyle-trask-1.html,6-5,236,5.10,31.5,,113,7.08,4.60,Tampa Bay Buccaneers / 2nd / 64th pick / 2021
Tommy Tremble,TE,https://www.sports-reference.com/cfb/players/tommy-tremble-1.html,6-3,241,4.60,36.5,20,122,,,Carolina Panthers / 3rd / 83rd pick / 2021
Tommy Tremble,RB,https://www.sports-reference.com/cfb/players/harry-trotter-1.html,5-8,207,4.63,32.5,22,112,,,
Joe Tryon,OLB,https://www.sports-reference.com/cfb/players/joe-tryon-1.html,6-5,259,4.69,35.0,22,116,7.18,4.36,Tampa Bay Buccaneers / 1st / 32nd pick / 2021
Joe Tryon,RB,https://www.sports-reference.com/cfb/players/israel-tucker-1.html,5-7,194,4.60,38.5,20,123,7.25,4.52,
Carl Tucker,TE,https://www.sports-reference.com/cfb/players/carl-tucker-1.html,,,,,,,,,
Carl Tucker,LB,https://www.sports-reference.com/cfb/players/ethan-tucky-1.html,6-1,231,4.62,31.5,21,115,7.08,4.30,
Jay Tufele,DL,https://www.sports-reference.com/cfb/players/jay-tufele-1.html,6-2,305,5.00,30.0,30,105,7.80,4.88,Jacksonville Jaguars / 4th / 106th pick / 2021
Syrus Tuitele,OL,https://www.sports-reference.com/cfb/players/syrus-tuitele-1.html,6-5,311,5.21,26.0,36,94,8.25,4.89,
Payton Turner,DL,https://www.sports-reference.com/cfb/players/payton-turner-1.html,6-5,268,,35.5,23,,6.98,4.33,New Orleans Saints / 1st / 28th pick / 2021
Payton Turner,DB,https://www.sports-reference.com/cfb/players/christian-tutt-1.html,5-10,180,4.73,29.5,,110,7.22,4.25,
Jaylen Twyman,DL,https://www.sports-reference.com/cfb/players/jaylen-twyman-1.html,6-1,301,5.40,32.5,40,104,8.00,,Minnesota Vikings / 6th / 199th pick / 2021
Jaylen Twyman,S,https://www.sports-reference.com/cfb/players/evan-tyler-1.html,6-1,199,4.58,33.0,13,117,7.14,4.32,
Tyler Vaughns,WR,https://www.sports-reference.com/cfb/players/tyler-vaughns-1.html,6-1,190,4.62,31.5,7,120,7.13,4.36,
Alijah Vera-Tucker,OL,https://www.sports-reference.com/cfb/players/alijah-vera-tucker-1.html,6-4,308,5.05,32.0,36,106,7.67,4.70,New York Jets / 1st / 14th pick / 2021
Alijah Vera-Tucker,OL,https://www.sports-reference.com/cfb/players/gunnar-vogel-1.html,6-6,306,5.47,26.0,23,105,7.67,4.92,
Lamont Wade,S,https://www.sports-reference.com/cfb/players/lamont-wade-1.html,5-9,190,4.47,35.5,16,118,7.14,4.34,
Shaun Wade,CB,https://www.sports-reference.com/cfb/players/shaun-wade-1.html,6-0,196,,,,,,,Baltimore Ravens / 5th / 160th pick / 2021
Tre Walker,WR,https://www.sports-reference.com/cfb/players/tre-walker-3.html,5-10,178,4.58,28.0,,113,7.75,4.47,
Tylan Wallace,WR,https://www.sports-reference.com/cfb/players/tylan-wallace-1.html,5-11,194,4.48,33.0,11,112,6.97,4.25,Baltimore Ravens / 4th / 131st pick / 2021
Garret Wallow,LB,https://www.sports-reference.com/cfb/players/garret-wallow-1.html,,,4.65,32.5,22,122,6.87,4.12,Houston Texans / 5th / 170th pick / 2021
Ar'Darius Washington,S,https://www.sports-reference.com/cfb/players/ardarius-washington-1.html,5-7,178,4.61,37.5,17,127,7.06,4.10,
Jamar Watson,OLB,https://www.sports-reference.com/cfb/players/jamar-watson-1.html,6-1,241,4.78,30.0,19,,7.31,4.58,
Rashad Weaver,DL,https://www.sports-reference.com/cfb/players/rashad-weaver-1.html,6-4,259,4.88,32.0,20,114,6.97,4.26,Tennessee Titans / 4th / 135th pick / 2021
Mark Webb,DB,https://www.sports-reference.com/cfb/players/mark-webb-1.html,6-1,207,4.61,36.5,,136,7.30,4.52,Los Angeles Chargers / 7th / 241st pick / 2021
Mark Webb,WR,https://www.sports-reference.com/cfb/players/connor-wedington-1.html,6-0,196,4.47,38.5,13,117,6.66,4.07,
Mark Webb,K,https://www.sports-reference.com/cfb/players/coby-weiss-1.html,5-8,155,,,,,,,
Pro Wells,TE,https://www.sports-reference.com/cfb/players/pro-wells-1.html,,,,,,,,,
Pete Werner,LB,https://www.sports-reference.com/cfb/players/pete-werner-1.html,6-2,238,4.58,39.5,20,122,6.95,4.38,New Orleans Saints / 2nd / 60th pick / 2021
Pete Werner,DE,https://www.sports-reference.com/cfb/players/devon-wharton-1.html,6-2,215,5.10,30.5,4,115,8.12,4.70,
Pete Werner,LB,https://www.sports-reference.com/cfb/players/jarell-white-1.html,5-8,202,4.58,35.0,22,125,7.21,4.35,
Pete Werner,DB,https://www.sports-reference.com/cfb/players/brendon-white-1.html,6-1,215,4.66,34.5,19,112,6.82,4.33,
Brady White,QB,https://www.sports-reference.com/cfb/players/brady-white-1.html,6-1,210,4.84,29.0,,,6.97,4.33,
Brady White,P,https://www.sports-reference.com/cfb/players/haydon-whitehead-1.html,6-2,202,,,,,,,
James Wiggins,S,https://www.sports-reference.com/cfb/players/james-wiggins-1.html,5-11,209,4.40,38.0,22,127,,,Arizona Cardinals / 7th / 243rd pick / 2021
Rachad Wildgoose,CB,https://www.sports-reference.com/cfb/players/rachad-wildgoose-1.html,5-11,197,4.53,36.0,11,120,7.09,4.18,Buffalo Bills / 6th / 213th pick / 2021
Rachad Wildgoose,DT,https://www.sports-reference.com/cfb/players/drew-wiley-1.html,6-4,294,5.24,34.0,24,112,7.34,4.45,
Rachad Wildgoose,P,https://www.sports-reference.com/cfb/players/adam-williams-2.html,6-4,226,,,,,,,
Rachad Wildgoose,OL,https://www.sports-reference.com/cfb/players/carson-williams-2.html,6-4,254,4.79,38.0,18,115,,,
Avery Williams,CB,https://www.sports-reference.com/cfb/players/avery-williams-6.html,5-8,187,4.43,33.5,19,121,6.88,4.00,Atlanta Falcons / 5th / 183rd pick / 2021
Javonte Williams,RB,https://www.sports-reference.com/cfb/players/javonte-williams-1.html,5-9,212,4.55,36.0,22,123,6.97,4.09,Denver Broncos / 2nd / 35th pick / 2021
Javonte Williams,RB,https://www.sports-reference.com/cfb/players/javonte-williams-1.html,5-9,212,4.55,36.0,22,123,6.97,4.09,Denver Broncos / 2nd / 35th pick / 2021
Marlon Williams,WR,https://www.sports-reference.com/cfb/players/marlon-williams-5.html,5-11,209,4.63,33.5,14,119,,4.57,
Milton Williams,DL,https://www.sports-reference.com/cfb/players/milton-williams-1.html,6-3,284,4.67,38.5,34,121,6.96,4.33,Philadelphia Eagles / 3rd / 73rd pick / 2021
Pooka Williams,RB,https://www.sports-reference.com/cfb/players/pooka-williams-1.html,5-9,170,4.46,31.5,4,118,7.03,4.26,
Rodarius Williams,CB,https://www.sports-reference.com/cfb/players/rodarius-williams-1.html,5-11,189,4.50,36.5,14,123,6.98,4.15,New York Giants / 6th / 201st pick / 2021
Seth Williams,WR,https://www.sports-reference.com/cfb/players/seth-williams-1.html,6-3,211,4.49,37.0,12,124,7.20,4.43,Denver Broncos / 6th / 219th pick / 2021
Trill Williams,CB,https://www.sports-reference.com/cfb/players/trill-williams-1.html,6-2,208,,36.0,20,123,,,
Marco Wilson,CB,https://www.sports-reference.com/cfb/players/marco-wilson-1.html,5-11,191,4.37,43.5,26,136,6.80,4.13,Arizona Cardinals / 4th / 136th pick / 2021
Marvin Wilson,DT,https://www.sports-reference.com/cfb/players/marvin-wilson-1.html,6-3,303,5.12,25.5,23,107,7.64,4.91,
Zach Wilson,QB,https://www.sports-reference.com/cfb/players/zach-wilson-3.html,6-2,214,,,,,,,New York Jets / 1st / 2nd pick / 2021
Zach Wilson,TE,https://www.sports-reference.com/cfb/players/brock-wright-1.html,6-4,257,4.62,31.5,26,118,7.27,4.25,
Nahshon Wright,DB,https://www.sports-reference.com/cfb/players/nahshon-wright-1.html,6-4,183,4.46,31.0,6,126,7.24,4.57,Dallas Cowboys / 3rd / 99th pick / 2021
Kenny Yeboah,TE,https://www.sports-reference.com/cfb/players/kenny-yeboah-1.html,6-3,250,,34.0,,116,,,
Kenny Yeboah,DB,https://www.sports-reference.com/cfb/players/devonte-young-1.html,5-11,195,4.70,32.0,,118,7.41,4.38,
Landon Young,OT,https://www.sports-reference.com/cfb/players/landon-young-1.html,6-6,310,5.00,30.5,34,108,7.70,4.89,New Orleans Saints / 6th / 206th pick / 2021
